id	text	HOTEL#HAUPT	ZIMMER#SAUBERKEIT	ZIMMER#HAUPT	HOTEL#PREIS	LAGE#HAUPT	ESSEN&TRINKEN#HAUPT	ESSEN&TRINKEN#RUHE	ZIMMER#RUHE	HOTEL#STYLE	HOTEL#SAUBERKEIT	SERVICE#HAUPT	ESSEN&TRINKEN#PREIS	ZIMMER#STYLE	LAGE#PREIS	LAGE#RUHE	ESSEN&TRINKEN#STYLE	ZIMMER#PREIS	SERVICE#SAUBERKEIT
3236	Frühstück war auch völlig in Ordnung	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3237	Alles in allem ein toller Aufenthalt	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3238	Ich kann das Hotel nur weiterempfehlen	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3239	Das Ibis Regensburg ist ein kleines aber feines Hotel	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3240	Abgesehen von der Parkplatz-Situation kann ich das Haus für Ihren Kurzaufenthalt gerne empfehlen	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3241	Ich werde bei Gelegenheit sicher wieder im Ibis Regensburg übernachten	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3242	Hervorragendes Preis-/Leistungsverhältnis, sehr stadtnah, ausgezeichnete Lärmschutzfenster zur Straße hin, so dass kein Lärm wahrzunehmen ist, gepflegtes Zimmer, freundliches Pesonal, Frühstück in Ordnung, guter Kaffee	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0
3243	Das neue Schlafkonzept von ibis hat uns sehr überzeugt	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3244	Wir haben wunderbar gelegen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3245	Die Fenster durfte man allerdings weder in Nürnberg noch in Regensburg öffnen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3246	Die Hotel liegen sehr zentral (Vorteil), aber auch an sehr verkehrsreichen Straßen	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3247	Die Zimmer sind sauber und freundlich eingerichtet	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3248	Allerdings finden wir ein Handtuch pro Person zu wenig	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3249	Die Innenstadt ist gut zu Fuß zu erreichen	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3250	Zimmer war ein bisschen eng aber sauber	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3251	Eigener Parkplatz ist ein Plus!	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3252	Rezeption war sehr nett	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3253	Diese Hotel bietet ein sauberen und sicheren Ort zu Schlafen an, der relativ günstig ist	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
3254	Wir fanden Ihr Hotel in Ordnung und waren zufrieden!!! Freundliche Grüße & Dankeschön Lissa & Johannes Kretschmer Aus der Kürze unseres Aufenthaltes in Ihrem Hotel kann ich keinerlei Tipps & Richtlinien auf schreiben!	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3255	Das Hotel befindet sich neben dem Hauptbahnhof	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3256	Das historische Zentriúm ist nicht weit entfernt	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3257	Ein zusätzlicher Vorteil sind die Regensburg Arcaden, die in der Nähe sind	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3258	Wir waren für ein Konzert in Regensburg, und haben ein günstiges Hotel gesucht	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3259	Das Ibis hat eine super Lage, nahe am Bahnhof und den Arkaden	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3260	Die Zimmer sind ok - klein aber funktional	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3261	Alles war in gutem Zustand und sauber, das Personal freundlich	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
3262	Wer einfach nur ein Zimmer braucht, ohne Wellness oder gehobene Ansprüche, ist hier richtig	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3263	Die Zimmer sind einfach aber zweckentsprechend möbliert	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3264	Dusche & WC sind sauber	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3265	Das Frühstücksbüffet ist ausreichend	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3266	Das Personal an der Rezeption ist hilfsbereit, freundlich und den Wünschen der Gäste entgegenkommend	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3267	Auch die Sonderwünsche unserer 16 Personen unfassenden Gruppe wurden problemlos erfüllt - herzlichen Dank! Eine zweite Decke, Tausch der Zimmerbelegung - alles kein Problem	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3268	Für die Stadtbesichtigung ist die Lage einerseits in Bahnhofsnähe, andererseits direkt vor dem Stadtzentrum, das leicht zu Fuß zu erreichen ist, einfach ideal	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3269	Man wollte uns diesen Preis nicht geben sondern beharrte auf den zum Voraus abgemachten Preis	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3270	Die Preisanschrift galt nicht für uns	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3271	So nicht - liebe Ibis - das ist unfair! Kommt hinzu dass wir zu diesem Preis ein minimales Zimmer erhielten und dazu erst noch sehr lärmig zum Hof hin	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
3272	W-Lan wäre auch noch zusätzlich mit Kosten verbunden gewesen	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3273	Die zentrale Lage des Hotels in der City von Regensburg und die mehr wie ausreichende Ausstattung macht dieses Hotel zu einem Preisleistungsbonbon	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
3274	Für jeden der geschäftlich unterwegs ist und nicht die Zeit hat ein Wellness Paket zu nutzen, der ideale Platz	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3275	gutes Preis - Leistungsverhältnis, Altstadt gut zu Fuß zu erreichen, ruhige Zimmer trotz Hauptverkehrsstraße >>> für eine Städtetour zu empfehlen <<< Regensburg ist eine schöne Stadt die es lohnt zu besichtigen	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0
3276	Das Hotel trägt den Namen 'City', wenngleich es doch noch etwas bis zur City ist	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3277	Dieses Ibis hebt sich wohltuend von den anderen ab	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3278	Gute saubere Zimmer, freundliches Personal und vor allem das beste Frühstück, das ich bislang in einem Ibis bekommen habe	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
3279	Das Personal ist höflich und hilfsbereit Der Schlafkomfort ist ausgezeichnet	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
3280	Die Lage ist in der Nähe des Bahnhofs und damit gut zu Fuss erreichbar Die Auswahl beim Frühstück und der dazugehörige Preis haben mir nicht gefallen	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0
3281	Es fehlten nach meinem Dafürhalten frisch zubereitete Speisen wie lockeres Rührei, Spiegelei etc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3282	Vergleichbare Hotels haben entweder niedrigere Zimmerpreise oder Frühstückspreise	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
3283	Der Aufenthalt für ein, zwei Tage ist völlig ok, haut dich nicht vom Hocker, aber ok	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3284	Jedoch bereits am morgen um 8:00h die Zimmerreinigung da zu haben und durch ihr Klopfen aus dem Schlaf gerissen werden, nervt!!!!	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3285	grüße von den 8 Mädels mit den rosa Krawatten Vielen Dank für den Aufenthalt, hat uns super gefallen	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3286	Werden Ihr Hotel weiterempfehlen	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3287	Zimmer perfekt für diesen kurzen Aufenthalt Lage des Hotes genau richtig, nicht zu weit weg von der Innenstadt und gleich für Zugreisende am Bahnhhof	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3288	Freundlichkeit des Personals sehr gut	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3289	super Tipps für die nächtliche Unterhaltung Bar/Kneipen	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3290	Personal sehr freundlich und zuvorkommend, Top-Lage nahe der Altstadt, gut isolierte Fenster, auch mit Fliegengitter, der techn	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
3291	Dienst war bei einem kleinen Problem sehr schnell da und konnte helfen	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3292	Frühstück sehr gute und reichliche Auswahl	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3293	Tiefgarage und fahrrad-Abstellplatz kostenlos belegbar	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3294	Nähe Hauptbahnhof, gut erreichbar	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3295	Können wir gerne weiterempfehlen! Freundliche Grüße aus Riedlingen!	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3296	Genau dies erwarte ich von einem **-Hotel! Dusche und Zimmer sind sauber	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3297	Die Putzfrau meldet sich etwas früh, ist aber verständnisvoll	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3298	Die Lage beim grossen Einkaufszentrum hat uns Zeit gekostet -)	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3299	Übernachte gern in arccor-Hotels-und habe mich wie immer wohlgefühlt ! Ruhiges Zimmer -funktionale Klimaanlage- Parkplatzeinfahrt etwas schwierig zu finden-nach Erläuterung durch Rezeption kein Problem mehr	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0
3300	Das Hotel ist relativ zentral an der Innen-/Altstadt gelegen und direkt an einem Einkaufzentrum und dem Hauptbahnhof	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3301	Parkplätze und Tiefgarage könnten besser ausgeschildert sein (Einfahrt von der Gemeinstraße und bloß nicht eine Tiefgarage zu früh reinfahren!)	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3302	Sind dafür aber mit 7 Euro/Tag recht günstig	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3303	Matratzen sind gut, der Wasserdruck in der Dusche ist eher schwach	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3304	Nur 2 Handtücher im DZ, man kann sich aber problemlos noch welche auf's Zimmer bringen lassen	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3305	Der Service war ausgezeichnet	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3306	Das Zimmer war etwas klein aber absolut ausreichend aber dafür die Matraze ausgezeichnet	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3307	Die Lage war gut, nur wenige Gehminuten in die Innenstadt von Regensburg	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3308	für eine Zwischenüertnachtung (auf der Fahrt nach Ungarn oder Wien) oder eine Wochenend-Städtereise sehr gut geeignet, sonst ist das Zimmer etwas klein Das Frühstück ist super, sehr groiße Auswahl von allem was das Herz begehrt	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
3309	Sehr zentral gelegenes Hotel, Schloss und Altstadt, Dom alles einfach zu Fuss zu erreichen	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3310	Die Zimmer waren alle sehr sauber und das Frühstücksbuffet sehr reichlich	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3311	Keine Beanstandungen beim nächsten Trip mit der Frühstücksrunde wird bestimmt wieder ein IBIS Hotel ausgewählt	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3312	Das Ibis-Hotel Regensburg liegt für Bahnfahrer wie meine Freundinnen und mich perfekt etwa 5 Gehminuten vom Bahnhof entfernt	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3313	Auch Sonntags und nach Feierabend lässt sich die City fußläufig durch das große Shopping-Center am Bahnhof in 10 Minuten erreichen	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3314	Die Zimmer im Hotel sind im bekannten IBIS-Style eingerichtet, im Juli konnten wir die sehr gut regulierbare Klimaanlage wirklich gebrauchen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3315	Das Frühstück für 10 Euro ist mit frischem Obstsalat, Joghurt, Müsli, Kaffeespezilitäten absolut in Ordnung, das Personal (ganz besonders die Damen vom Frühstücksservice) im Ibis Regenburg war ausnehmend freundlich und hilfbereit und hat uns gerne hinsichtlich Biergärten und Unternehmungen Tipps gegeben	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
3316	Die Lage ist zwar verkehrsgünstig (Fernstraße und Bahnhof), zur Innenstadt sind es aber schon einige Gehminuten	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3317	Für den täglichen Bedarf wird dagegen direkt gegenüber, in den Regensburg Arkaden gesorgt - Supermarkt, Kino, Gastronomie	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3318	Großer Vorteil dieses Hotels sind die kimatisierten Zimmer! So war es auch an den sehr heißen Tagen Ende Juli 2013 angenehm kühl und durch die dadurch geschlossenen Fenster blieb der Straßenlärm draußen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3319	"Das Personal war stets freundlich und hilfsbereit, auch wenn sich manche Hotelgäste etwas ""angestellt"" haben"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3320	Kostenloses WLAN (mit Aussetzern) gab es in der Lobby und im Frühstücksraum, ein Rechner stand den Hotelgästen in der Lobby zur Verfügung	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3321	An der Qualität des Frühstücks gab es nichts auszusetzten, aber es war jeden Tag das selbe	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3322	Solide Unterkunft für den Regensburg-Besuch, hinter dem Bahnhof gelegen, Bushaltestelle mit kurz getakteten Verbindungen in die Altstadt vor der Tür, charmantes, freundliches und kompetentes Team (incl	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3323	Empfehlung von Badestellen in der Donau), Zimmer und Ausstattung preisentsprechend, sauber und zweckmäßig	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
3324	Tolles Hotel mit guter Lage direkt am Hauptbahnhof	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3325	Die Innenstadt ist in 10 Minuten zu Fuß zu erreichen	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3326	Zimmer sind groß, ruhig trotz Lage an der Hauptstraße und mit Klimaanlage	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0
3327	Das Frühstücksbuffet ist toll und sehr viel Auswahl	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3328	Super Lage und Top Preis	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3329	Direkt neben den REGENSBURG ARCADEN gelegen in denen man sehr gut einkaufen kan und die Große Leinwand im CinemaxX nebenan genießen kann	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3330	In die Altstadt sind es zu Fuß ca. 3 Minutem	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3331	Direkt daneben ist ein Mexikanisch/Spanisches Restaurant mit leckerem Essen und tollen Cocktails für faire Preise	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3332	Dieses Hotel liegt wirklich zentral, der Weg in das Stadtzentrum ist zu Fuß ca. 10 Minuten und Busse fahren direkt vor der Türe in regelmässigen Abständen	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3333	Das Hotel präsentiert sich sehr jugendlich in frischen Farben und sehr nettem Receptionspersonal	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
3334	Das Zimmer ( alles drin, was man für eine Nacht braucht ) klimatisiert ( wer es mag )leider ausser einem Stuhl keine Sitzmöglichkeit für die 2. Person	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3335	Schlafkomfort ist sehr gut, gute Matratzen und auch das Frühstücksbuffet ist für diesen Preis ( 10 Euro/Person) völlig in Ordnung	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
3336	Wirklich einziger Kritikpunkt: Im Badezimmer war der Waschbeckenstöpsel so voller Haare, dass kaum Wasser abfloss	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3337	Hotel liegt nahe der Innenstadt, man kommt überall gut zu Fuß hin	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3338	Zur Altstadt nur wenige Minuten Fußweg Für eine Stadtbesichtigung gut	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3339	Hotelservice und Frühstück waren akzeptabel	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
3340	Wir haben auf unseren Deutschlandtouren schon etliche Hotels aufgesucht und finden, dass dieses Hotel ein prima Mittelklasse-Hotel ist, bei dem das Preis-Leistungsverhältnis absolut stimmt	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3341	Wer keinen Luxus braucht, aber eine zentrale Lage zum Erkunden der Stadt bevorzugt, ist hier auf alle Fälle richtig! Das Zimmer ist sauber, das Personal zuvorkommend und unaufdringlich, die Küche überraschend gut und das alles für nur (?) zwei Sterne	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
3342	Da die Klimaanlage perfekt funktioniert, muss man dem Straßenlärm nicht ausgesetzt sein	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
3343	Sehr sauberes, ruhiges und modern renoviertes Hotel, nicht allzuweit von der Innenstadt entfernt	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0
3344	Die Zimmer einfach, aber zweckmäßig ausgestattet	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3345	Reichhaltiges Frühstück	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3346	Ideales Hotel für einen Städtetrip	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3347	Sonstige Handtücher waren leider nicht vorhanden	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3348	Wie Sie aus der Bewertung ersehen, waren wir mit ihrem Hotel sehr zufrieden	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3349	Sie entspricht meiner Ansicht nach nicht dem Flair ihres Hauses	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3350	Die Lage im Stadtzentrum direkt neben dem Cineplexx und einem guten Mexikaner ist top, ansonsten nur Durchschnitt	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3351	Die Zimmereinrichtung ist einfach	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3352	Der Wasserdruck in der Dusche lässt wie bei vielen ibis-Hotels zu wünschen übrig	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3353	Abends fehlt eine ansprechende Bar	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3354	Bei Ankunft war der Hotelparkplatz ohne Nachfrage im Hotel kaum zu finden	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3355	Die Begrüßung am Empfang war sehr freundlich, das Zimmer o.k.	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3356	und Lage unweit vom Stadtzentrum günstig	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3357	Nur bezüglich der Nachtruhe ist die Lage an einer großen Kreuzung und mit einer Studentenbar direkt nebenan etwas laut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3358	Das Hotel IBIS Regensburg City befindet sich in hervorragender Lage, unmittelbar am Hauptbahnhof mit kurzem Weg in das Zentrum der Stadt, Parkplatz direkt nebenan	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3359	Das Zweisternehotel bietet allen Komfort für einen Kurzaufenthalt, um die schöne Stadt zu entdecken	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3360	Das Zimmer war ruhig, hatte sehr gute Betten und das Frühstück sehr gut	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0
3361	Der Preis von 10 € ist für das Frühstück angemessen	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3362	Die Lage ist optimal für eine Altstadtbesichtigung	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3363	Die Zimmer sind gut ausgestattet	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3364	Die Betten sehr gut	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3365	Das Frühstücksbuffet ist ebenfalls sehr gut und reichlich	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3366	Wir waren mit Freunden unterwegs und haben wir uns alle in Ibis Regensburg sehr wohl gefühlt	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3367	Der Service war freundlich und kompetent	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3368	Wir schätzen es, wenn ein Hotel auch über ein eigenes Restaurant verfügt	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3369	Lage des Hotels ist gut, Zimmer waren sauber, Personal freundlich	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
3370	Insgesamt ein guter Eindruck, wenn man das Preis-Leistungsverhältnis berücksichtigt	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3371	Der Wasserdruck in der Dusche war sehr schwach, also keine Entspannung beim Duschen	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
3372	Ansonsten war der Aufenthalt im Hotel angenehm, das Frühstück war soweit gut, die Rühreier haben nicht so ganz frisch und nach Ei geschmeckt, eventuell wurde da etwas unsorgfältig gearbeitet	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
3373	das Hotel liegt nahe am Bahnhof und den Arcarden Einkaufscenter	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3374	Leider liess sich ein Fenster nicht ganz schliessen ,so das der Strassenlärm eindringen konnte	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
3375	Das Bad ist sehr Klein aber sauber und zweckmäsig	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3376	Früstücksbuffet wie mann es erwartet , Kaffemaschine die auch Latte oder Cappochino auf Knopfdruck zaubert	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
3377	Sehr freundliches Personal am Empfang	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3378	Mann kann die sehr schöne Altstadt innerhalb von 15 Min. zu Fuß erreichen	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3379	in dem renovierten IBIS Hotel, zurzeit eines der Besten, nach der Renovierung, übernachtet man sehr gerne	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3380	Freundliches und zuvorkommendes Personal runden das Wohlbefinden des Gastes ab	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3381	Bestens gelegen, was will man mehr!	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3382	Alles hat tadellos funktioniert und auch das Hotel war in Ordnung	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3383	Die Lage ist noch relativ zentral und man kann innerhalb von wenigen Minuten zu Fuß das Zentrum erreichen	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3384	Das Personal war freundlich und zuvorkommen	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3385	Wir sind in jedem Jahr ein paar Tage in diesem Haus und immer wieder zufrieden	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3386	Leider ist der Früstückspreis zu hoch	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3387	Uns reicht Kaffee und ein Brötchen und da sind 20 EUR zu viel und wir weichen in die Stadt aus	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
3388	Gemessen am Zuschnitt und am Preis ist dieses IBIS rundum in Ordnung: Zimmer und Frühstück waren - gemessen am Preis und an der geweckten Erwartung - sehr gut	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
3389	Das Ibishotel Regensburg City liegt in unmittelbarer Nähe des Bahnhofs und zu Fuß einige Meter zur historischen Altstadt	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3390	Man kann also von dort bequem per pedes die wunderschöne Altstadt sich ansehen	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3391	Im Hotel erwartet einem der übliche Ibis-Standard	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
3392	Perfekt als Ausgangspunkt für einen Städtetrip, keine zusätzlichen Taxigebühren, da fußläufig zur Altstadt	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3393	Eine echte Überraschung war das leckere Frühstücksbüffet für uns Vielreisende	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
3394	Das Personal war sehr um uns bemüht und sehr freundlich	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
3395	Gute Lage des Hotels in Bezug auf einen Stadturlaub	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3396	Preis/Leistung stimmen im Ibis Regensburg City	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3397	Die Lage in Bahnhof- und Altstadtnähe sind sehr komfortabel	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3398	Das gegenüberliegende Shoppingcenter ist ein weiterer Pluspunkt	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
3399	Meine Frau und ich mit dem Hotel sehr zufrieden und würden - wenn wir wieder einmal in Regensburg sind - bestimmt wieder dort übernachten	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3400	Uns gefiel insbesondere die Lage und dass man auch noch nach Mitternacht an der Bar Getränke zu günstigen Preisen erhalten kann	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
