"Unnamed: 0","agreement","annotation_id","annotator","created_at","few_shot_condtion","id","label-explicit","label-implicit","lead_time","model","split","text","updated_at"
529,100.0,29573181,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:26:09.328382Z","fixed","3f578a9b-48e5-4cfe-bfd9-b963f009f423","[{""end"":50,""text"":""Ambiente"",""start"":42,""labels"":[""AMBIENCE-NEUTRAL""]}]","",37.946,"GPT-3",4,"Das Restaurant hat ein durchschnittliches Ambiente.","2024-01-21T15:34:06.341673Z"
530,100.0,29573197,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:26:28.096432Z","fixed","5e6ad0a9-fc81-4262-a2c2-9410dde28248","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]},{""end"":72,""text"":""Atmosphäre"",""start"":62,""labels"":[""AMBIENCE-POSITIVE""]}]","",17.788,"GPT-3",4,"Die Preise sind sehr hoch, aber das Restaurant hat eine tolle Atmosphäre.","2024-01-21T09:26:28.096447Z"
531,100.0,29573201,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:26:34.170110Z","fixed","225eacab-7d58-4681-bf63-d7396ac6b176","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",5.217,"GPT-3",4,"Das Essen war sehr lecker.","2024-01-21T09:26:34.170133Z"
532,100.0,29558876,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:01:17.771302Z","fixed","cca3566a-b36e-4a68-92b0-f3cebad6bb8b","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",3.988,"GPT-3",4,"Das Essen war in Ordnung.","2024-01-20T13:01:17.771321Z"
533,100.0,29573208,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:26:46.922385Z","fixed","b1fe1f41-38df-41c2-b4a5-44228bb7cb78","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":68,""text"":""Restaurants"",""start"":57,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]},{""end"":85,""text"":""Ambiente"",""start"":77,""labels"":[""AMBIENCE-NEGATIVE""]}]","",11.872,"GPT-3",4,"Das Personal war freundlich, aber die Gesamteindruck des Restaurants und das Ambiente waren enttäuschend.","2024-01-21T09:26:46.922403Z"
534,100.0,29573229,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:27:17.294205Z","fixed","68751880-af84-45f7-8be0-fb7a2cd7c316","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":46,""text"":""Ambiente"",""start"":38,""labels"":[""AMBIENCE-NEGATIVE""]}]","",29.475,"GPT-3",4,"Das Personal war freundlich, aber das Ambiente war nichts Besonderes.","2024-01-21T09:27:17.294224Z"
535,100.0,29558990,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:08:56.288253Z","fixed","be39629a-126c-4ec3-af60-5811d401516e","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":40,""text"":""Essen"",""start"":35,""labels"":[""FOOD-NEGATIVE""]}]","",8.23,"GPT-3",4,"Der Service war sehr gut, aber das Essen war enttäuschend.","2024-01-20T13:08:56.288278Z"
536,100.0,29573239,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:27:42.239701Z","fixed","4d228196-1a30-4518-b5e3-885eabf59252","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",23.9,"GPT-3",4,"Das Personal war sehr freundlich und zuvorkommend.","2024-01-21T09:27:42.239721Z"
537,100.0,29573249,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:27:55.353722Z","fixed","39bcfe2e-3a81-4b83-8385-2342fe01d3a8","[{""end"":53,""text"":""Einrichtung"",""start"":42,""labels"":[""AMBIENCE-NEUTRAL""]},{""end"":69,""text"":""Licht"",""start"":64,""labels"":[""AMBIENCE-NEGATIVE""]}]","",12.238,"GPT-3",4,"Das Restaurant hat eine durchschnittliche Einrichtung, aber das Licht ist zu hell.","2024-01-21T09:27:55.353738Z"
538,100.0,29573263,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:28:17.954843Z","fixed","b56f4d9b-2f2f-4562-9359-27c9ae37a232","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]},{""end"":42,""text"":""Essen"",""start"":37,""labels"":[""FOOD-POSITIVE""]}]","",21.451,"GPT-3",4,"Die Preise sind etwas hoch, aber das Essen ist wirklich gut.","2024-01-21T09:28:17.954859Z"
539,100.0,29573266,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:28:23.152169Z","fixed","f636c1b9-0398-42e0-92fb-61ffd3f83cc2","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEUTRAL""]}]","",4.226,"GPT-3",4,"Das Restaurant hinterlässt einen durchschnittlichen Eindruck.","2024-01-21T09:28:23.152189Z"
540,100.0,29573284,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:28:57.983235Z","fixed","f0f6d9d7-59d2-40ec-86bd-e5f392820fe5","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":44,""text"":""Ambiente"",""start"":36,""labels"":[""AMBIENCE-NEGATIVE""]}]","",33.67,"GPT-3",4,"Das Essen war sehr lecker, aber das Ambiente hat uns nicht gefallen.","2024-01-21T09:28:57.983263Z"
541,100.0,29558895,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:02:16.792439Z","fixed","5c5321f1-8f2a-4358-8073-101d63d75e18","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","",3.541,"GPT-3",4,"Der Service war sehr aufmerksam und freundlich.","2024-01-20T13:02:16.792454Z"
542,100.0,29558822,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T12:58:40.021738Z","fixed","6181821b-339c-4a33-a6fd-9d49a3d627ab","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","",1.404,"GPT-3",4,"Der Service war in Ordnung.","2024-01-20T12:58:40.021754Z"
543,100.0,29558791,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T12:56:55.863643Z","fixed","e0e5f311-e73b-4187-a072-fcd46c87e8e9","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",4.447,"GPT-3",4,"Die Preise sind angemessen.","2024-01-20T12:56:55.863662Z"
544,100.0,29559213,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:23:41.373092Z","fixed","b7e87e6c-6cc8-42fe-9d09-08aa9a0fed5a","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",3.688,"GPT-3",4,"Das Essen war wirklich lecker.","2024-01-20T13:23:41.373109Z"
545,100.0,29573299,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:29:19.381493Z","fixed","a86435da-4f90-4b19-b614-44ae2c52baea","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":91,""text"":""Restaurants"",""start"":80,""labels"":[""GENERAL-IMPRESSION-NEUTRAL""]}]","",20.441,"GPT-3",4,"Das Personal war freundlich und aufmerksam, aber insgesamt war der Eindruck des Restaurants eher durchschnittlich.","2024-01-21T09:29:19.381519Z"
546,100.0,29573308,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:29:43.595650Z","fixed","0bd1b299-a769-42ac-a9b1-a1695eafcef4","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":67,""text"":""Essen"",""start"":62,""labels"":[""FOOD-NEUTRAL""]}]","",23.175,"GPT-3",4,"Die Atmosphäre war sehr angenehm, aber das Gesamtbild und das Essen waren eher durchschnittlich.","2024-01-21T09:29:43.595668Z"
547,100.0,29558793,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T12:57:03.276562Z","fixed","9af90e52-afff-49e8-8bb8-8a9c7992af90","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",6.531,"GPT-3",4,"Die Preise sind angemessen.","2024-01-20T12:57:03.276577Z"
548,100.0,29573326,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:30:30.055419Z","fixed","8058d51a-3e31-4a67-b170-32c380815707","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",45.517,"GPT-3",4,"Das Ambiente ist sehr angenehm und ansprechend gestaltet.","2024-01-21T09:30:30.055443Z"
549,100.0,29573352,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:31:09.508391Z","fixed","1f5f418c-7db8-4f16-8b7a-530762cd630e","[{""end"":46,""text"":""Preise"",""start"":40,""labels"":[""PRICE-NEGATIVE""]}]","",38.506,"GPT-3",4,"Für das, was man hier bekommt, sind die Preise viel zu hoch.","2024-01-21T09:31:09.508413Z"
550,100.0,29573365,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:31:29.808366Z","fixed","1fcf22ca-8532-402e-b86c-1abf8c653e1c","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]},{""end"":50,""text"":""Personal"",""start"":42,""labels"":[""SERVICE-NEGATIVE""]}]","",19.316,"GPT-3",4,"Der Service war sehr enttäuschend und das Personal war unfreundlich.","2024-01-21T09:31:29.808381Z"
551,100.0,29559058,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:13:10.240596Z","fixed","119ab139-79ab-478d-92dd-c39acddf9d2f","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","",1.9,"GPT-3",4,"Der Service war durchschnittlich.","2024-01-20T13:13:10.240614Z"
552,100.0,29559187,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:22:06.154061Z","fixed","1769f10d-ffc6-49f2-8992-4d5a0ff354e6","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",1.752,"GPT-3",4,"Das Essen war okay.","2024-01-20T13:22:06.154076Z"
553,100.0,29573375,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:31:50.957313Z","fixed","de256be6-4929-4352-a4f0-ff158bab9ecd","[{""end"":15,""text"":""Einrichtung"",""start"":4,""labels"":[""AMBIENCE-NEUTRAL""]},{""end"":42,""text"":""Preise"",""start"":36,""labels"":[""PRICE-POSITIVE""]},{""end"":70,""text"":""Ambiente"",""start"":62,""labels"":[""AMBIENCE-NEUTRAL""]},{""end"":110,""text"":""Essen"",""start"":105,""labels"":[""FOOD-NEUTRAL""]}]","",20.177,"GPT-3",4,"Die Einrichtung war in Ordnung, die Preise angemessen und das Ambiente durchschnittlich, genauso wie das Essen.","2024-01-21T09:31:50.957337Z"
554,100.0,29558963,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:06:49.393153Z","fixed","c969d4a6-9f52-402d-b498-555cd3fdc7c7","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",2.257,"GPT-3",4,"Der Service war sehr unfreundlich und langsam.","2024-01-20T13:06:49.393171Z"
555,100.0,29573377,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:31:57.583546Z","fixed","b8bc66f3-37f0-4216-a008-bc1db0f2ce8a","[{""end"":44,""text"":""Atmosphäre"",""start"":34,""labels"":[""AMBIENCE-POSITIVE""]}]","",5.66,"GPT-3",4,"Das Restaurant hat eine angenehme Atmosphäre.","2024-01-21T09:31:57.583564Z"
556,100.0,29559069,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:13:52.856692Z","fixed","ca778f19-a54c-473b-bc0c-32a18acfbab9","","[{""end"":35,""text"":""okay, aber nichts Besonderes"",""start"":7,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",2.468,"GPT-3",4,"Es war okay, aber nichts Besonderes.","2024-01-20T13:13:52.856710Z"
557,100.0,29559262,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:29:26.790600Z","fixed","8c94bc19-004e-488c-95eb-c118bd92dc1a","","[{""end"":11,""text"":""okay"",""start"":7,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",10.254,"GPT-3",4,"Es war okay.","2024-01-20T13:29:26.790619Z"
558,100.0,29573383,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:32:05.645049Z","fixed","c80f640c-11f7-4b33-92bb-9b2ad8d24095","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]","",6.945,"GPT-3",4,"Das Restaurant hat uns enttäuscht und wir können es nicht weiterempfehlen.","2024-01-21T09:32:05.645066Z"
559,100.0,29573386,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:32:10.303215Z","fixed","d03414bd-b64d-4e98-a465-e06f586d4819","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",3.681,"GPT-3",4,"Das Essen war sehr lecker.","2024-01-21T09:32:10.303231Z"
560,100.0,29573388,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:32:16.682721Z","fixed","a16639b2-b061-444b-aa77-d22c3d5faf1e","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",5.361,"GPT-3",4,"Das Personal war sehr unfreundlich und inkompetent.","2024-01-21T09:32:16.682737Z"
561,100.0,29573394,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:32:25.519338Z","fixed","f80188cd-125c-44db-844b-d0eab91db640","[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":45,""text"":""Essen"",""start"":40,""labels"":[""FOOD-POSITIVE""]}]","",7.911,"GPT-3",4,"Das Ambiente war enttäuschend, aber das Essen war sehr gut.","2024-01-21T09:32:25.519360Z"
562,100.0,29558794,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T12:57:05.301086Z","fixed","fb7c5385-ebe5-492f-8cee-4a8af0a9cf85","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",1.265,"GPT-3",4,"Die Preise sind angemessen.","2024-01-20T12:57:05.301106Z"
563,100.0,29573407,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:32:48.475336Z","fixed","7aef6740-3682-46f0-8372-49832d03167b","[{""end"":43,""text"":""Restaurant"",""start"":33,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",21.938,"GPT-3",4,"Wir waren sehr zufrieden mit dem Restaurant und können es nur weiterempfehlen.","2024-01-21T09:32:48.475356Z"
564,100.0,29558826,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T12:58:53.268878Z","fixed","0c1168ce-8dd5-45fe-9ccc-6394a75b6a5e","[{""end"":108,""text"":""Service"",""start"":101,""labels"":[""SERVICE-NEUTRAL""]},{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":92,""text"":""Restaurant"",""start"":82,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",12.483,"GPT-3",4,"Das Ambiente war sehr angenehm, insgesamt hatten wir einen positiven Eindruck vom Restaurant und der Service war in Ordnung.","2024-01-20T12:58:53.268896Z"
565,100.0,29558795,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T12:57:11.929977Z","fixed","e7b9c08b-eb91-4e76-9409-2e06f4ba7437","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]","",5.781,"GPT-3",4,"Die Preise sind angemessen.","2024-01-20T12:57:11.929992Z"
566,100.0,29559235,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:25:42.028443Z","fixed","feb7e13d-0d6d-4b91-93e5-0d3ecdbae97d","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]","",4.435,"GPT-3",4,"Das Restaurant war sehr laut und ungemütlich.","2024-01-20T13:25:42.028466Z"
567,100.0,29573412,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:32:56.563033Z","fixed","277eb47b-21ec-4587-9201-f7e0227b01da","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",6.771,"GPT-3",4,"Das Restaurant hat uns insgesamt sehr gut gefallen.","2024-01-21T09:32:56.563052Z"
568,100.0,29573420,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:33:07.857184Z","fixed","88b58989-87a9-494a-bf30-a8b25704065f","[{""end"":19,""text"":""Ambiente"",""start"":11,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":39,""text"":""Preise"",""start"":33,""labels"":[""PRICE-POSITIVE""]},{""end"":91,""text"":""Restaurant"",""start"":81,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]","",10.347,"GPT-3",4,"Ein tolles Ambiente, angemessene Preise und insgesamt eine positive Eindruck vom Restaurant.","2024-01-21T09:33:07.857203Z"
569,100.0,29573426,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:33:16.288831Z","fixed","dae28ae8-3485-43ec-a35f-73c333520d88","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]},{""end"":49,""text"":""Ambiente"",""start"":41,""labels"":[""AMBIENCE-POSITIVE""]}]","",7.415,"GPT-3",4,"Das Restaurant ist etwas klein, aber das Ambiente ist sehr gemütlich.","2024-01-21T09:33:16.288846Z"
570,100.0,29573433,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:33:24.615209Z","fixed","70240b35-e506-4408-b09b-b74891f53682","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",7.348,"GPT-3",4,"Die Atmosphäre war sehr angenehm.","2024-01-21T09:33:24.615227Z"
571,100.0,29558853,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:00:10.810700Z","fixed","68e9b253-c8e0-458d-a96c-6f95dd82d1a0","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",2.602,"GPT-3",4,"Das Essen war köstlich.","2024-01-20T13:00:10.810741Z"
572,100.0,29558829,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T12:59:02.254459Z","fixed","b6dcac02-7791-43f9-9052-9ce9c3ad3dd8","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEUTRAL""]}]","",8.155,"GPT-3",4,"Der Service war in Ordnung.","2024-01-20T12:59:02.254475Z"
573,100.0,29573448,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:33:55.543632Z","fixed","11b5b844-5584-4355-a593-08db886aaca1","","",29.778,"GPT-3",4,"Es tut mir leid, aber ich kann Ihnen nicht dabei helfen, eine genaue Restaurant-Bewertung zu erzeugen.","2024-01-21T09:33:55.543649Z"
574,100.0,29559147,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:20:02.041310Z","fixed","aac6bb05-2100-4308-8696-a9ffd205b3b1","[{""end"":52,""text"":""Atmosphäre"",""start"":42,""labels"":[""AMBIENCE-NEUTRAL""]}]","",3.953,"GPT-3",4,"Das Restaurant hat eine durchschnittliche Atmosphäre.","2024-01-20T13:20:02.041329Z"
575,100.0,29558877,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:01:21.296326Z","fixed","7741a287-2a38-4425-9923-2de630a25689","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]","",2.731,"GPT-3",4,"Das Essen war in Ordnung.","2024-01-20T13:01:21.296342Z"
576,100.0,29558854,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:00:15.600647Z","fixed","1e358b89-fade-4847-a350-28285363660d","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]","",3.996,"GPT-3",4,"Das Essen war köstlich.","2024-01-20T13:00:15.600663Z"
577,100.0,29573462,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:34:17.582973Z","fixed","268450cc-a9ad-4eae-98fd-3ff90f6b7fc0","[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]","",21.141,"GPT-3",4,"Die Atmosphäre war sehr angenehm.","2024-01-21T09:34:17.582989Z"
578,100.0,29573475,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:34:31.488400Z","fixed","cd0686dc-e617-4498-9ae2-51af9a1183be","[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]},{""end"":38,""text"":""Dessert"",""start"":31,""labels"":[""FOOD-NEGATIVE""]}]","",12.911,"GPT-3",4,"Das Essen war lecker, aber das Dessert war enttäuschend.","2024-01-21T09:34:31.488419Z"
579,100.0,29573509,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:35:16.985981Z","fixed","1aaff60d-fb6c-4f3f-904b-d1f7815d90ee","[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",44.554,"GPT-3",4,"Der Service war sehr unfreundlich und unprofessionell.","2024-01-21T09:35:16.985998Z"
580,100.0,29573514,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:35:22.662166Z","fixed","67471e5c-ed22-421c-8ee1-9b28cd42fb71","[{""end"":19,""text"":""Servicepersonal"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]}]","",4.152,"GPT-3",4,"Das Servicepersonal war unfreundlich und langsam.","2024-01-21T09:35:22.662182Z"
581,100.0,29559202,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-20T13:22:54.950732Z","fixed","67ef1a1d-1d58-4b42-ac08-060b1944c038","[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]","",4.862,"GPT-3",4,"Die Preise waren viel zu hoch für die Qualität des Essens.","2024-01-20T13:22:54.950759Z"
582,100.0,29573546,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:36:09.445292Z","fixed","0027e292-91f5-422b-aeea-327cd119bad8","[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-NEGATIVE""]},{""end"":40,""text"":""Essen"",""start"":35,""labels"":[""FOOD-NEUTRAL""]},{""end"":93,""text"":""Preis-Leistungs-Verhältnis"",""start"":67,""labels"":[""PRICE-POSITIVE""]},{""end"":122,""text"":""Ambiente"",""start"":114,""labels"":[""AMBIENCE-NEUTRAL""]}]","[{""end"":158,""text"":""Gesamteindruck war"",""start"":140,""labels"":[""GENERAL-IMPRESSION-NEUTRAL-no-phrase""]}]",45.886,"GPT-3",4,"Das Personal war unfreundlich, das Essen war durchschnittlich, das Preis-Leistungs-Verhältnis war angemessen, das Ambiente war okay und der Gesamteindruck war neutral.","2024-01-21T09:36:09.445307Z"
583,100.0,29573568,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:36:40.701788Z","fixed","c87a60b4-6a40-41ff-b1e5-58f716cad5b9","[{""end"":44,""text"":""Atmosphäre"",""start"":34,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":60,""text"":""Essen"",""start"":55,""labels"":[""FOOD-NEUTRAL""]}]","",30.267,"GPT-3",4,"Das Restaurant hat eine angenehme Atmosphäre, aber das Essen war durchschnittlich.","2024-01-21T09:36:40.701806Z"
584,100.0,29573578,"nils-constantin.hellwig@stud.uni-regensburg.de","2024-01-21T09:36:53.807468Z","fixed","28c8fe9f-d65b-4632-bb05-6e431ab70588","[{""end"":14,""text"":""Restaurant"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]},{""end"":42,""text"":""Essen"",""start"":37,""labels"":[""FOOD-NEGATIVE""]},{""end"":73,""text"":""Ambiente"",""start"":65,""labels"":[""AMBIENCE-NEUTRAL""]}]","",12.058,"GPT-3",4,"Das Restaurant war enttäuschend, das Essen war nicht gut und das Ambiente war durchschnittlich.","2024-01-21T09:36:53.807488Z"
