agreement,annotation_id,annotator,aspect_available_without_judgement,created_at,few_shot_condtion,id,label-explicit,label-implicit,lead_time,model,split,text,two_or_more_sentences,updated_at
100.0,29429530,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:48:21.523478Z,random,5a6e0468-1986-4ac4-9629-6ac422292153,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEGATIVE""]}]",,6.317,Llama70B,4,Das Essen war so schlecht wie selten.,,2024-01-18T08:48:21.523501Z
100.0,29429541,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:48:44.125551Z,random,4c70bc53-9e50-41e0-9b27-d268a4b654a1,"[{""end"":23,""text"":""Ambiente"",""start"":15,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":78,""text"":""Essens"",""start"":72,""labels"":[""FOOD-POSITIVE""]}]",,21.703,Llama70B,4,"Leider ist das Ambiente im Sommer nicht so schön, aber die Qualität des Essens ist unübertroffen.",,2024-01-18T08:48:44.125570Z
100.0,29429549,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:49:00.145363Z,random,bec91237-8373-4808-ab97-897b955d1b6e,"[{""end"":57,""text"":""Preis-Leistungs-Relation"",""start"":33,""labels"":[""PRICE-POSITIVE""]},{""end"":71,""text"":""Essen"",""start"":66,""labels"":[""FOOD-POSITIVE""]}]",,15.021,Llama70B,4,Wir waren sehr zufrieden mit der Preis-Leistungs-Relation und dem Essen.,,2024-01-18T08:49:00.145391Z
100.0,29429569,nils-constantin.hellwig@stud.uni-regensburg.de,An aspect is addressed in the text without an explicit mention by the author,2024-01-18T08:49:37.035737Z,random,9da89700-1c00-4857-af0b-38924d601794,"[{""end"":5,""text"":""Preis"",""start"":0,""labels"":[""PRICE-NEGATIVE""]}]",,35.919,Llama70B,4,Preis war eher teurer aber auch das Service.,,2024-01-18T08:49:37.035757Z
100.0,29430263,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:49:45.555979Z,random,e32ec3f3-cd9f-46a6-875d-3d2307352087,"[{""end"":29,""text"":""Preis\/Leistungsverhältnis"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]",,7.589,Llama70B,4,Das Preis/Leistungsverhältnis ist gut.,,2024-01-18T08:49:45.555998Z
100.0,29430291,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:50:17.036653Z,random,97a6f787-8519-4c06-9a49-50db557b10e5,"[{""end"":46,""text"":""Tisch direkt am Fenster"",""start"":23,""labels"":[""AMBIENCE-POSITIVE""]}]",,30.487,Llama70B,4,Wir hatten einen guten Tisch direkt am Fenster.,,2024-01-18T08:50:17.036672Z
100.0,29430294,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:50:25.953328Z,random,8f87eb75-d47e-4f68-bc51-d4d4e8da8e8c,"[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":46,""text"":""Bedienung"",""start"":37,""labels"":[""SERVICE-POSITIVE""]}]",,8.034,Llama70B,4,Die Atmosphäre ist gemütlich und die Bedienung freundlich.,,2024-01-18T08:50:25.953346Z
100.0,29430299,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:50:33.828389Z,random,a1fc1e83-18b1-4aae-89d2-a9a83890ca69,,"[{""end"":25,""text"":""waren sehr enttäuscht"",""start"":4,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",6.948,Llama70B,4,Wir waren sehr enttäuscht.,,2024-01-18T08:50:33.828406Z
100.0,29430306,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:50:40.988351Z,random,0a7151cf-0462-4062-8dd1-08a9b641f267,"[{""end"":17,""text"":""Restaurant"",""start"":7,""labels"":[""GENERAL-IMPRESSION-POSITIVE""]}]",,6.253,Llama70B,4,Dieses Restaurant ist definitiv eins der besten in München!,,2024-01-18T08:50:40.988370Z
100.0,29430309,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:50:45.814568Z,random,e9c2b9a2-4a4c-4f50-8e66-1af57a4d4102,"[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]",,3.967,Llama70B,4,Die Preise sind fair.,,2024-01-18T08:50:45.814585Z
100.0,29430333,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:51:13.173921Z,random,1dd8e916-0ef7-4a97-a0e2-0885b551b959,,,26.308,Llama70B,4,Nur zu empfehlen wenn man ein Schnäppchen erhascht.,,2024-01-18T08:51:13.173939Z
100.0,29430340,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:51:22.755170Z,random,ee40272a-66d1-4aaa-9b94-71866699abf7,"[{""end"":12,""text"":""Personal"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":51,""text"":""Ambiente"",""start"":43,""labels"":[""AMBIENCE-NEGATIVE""]}]",,8.697,Llama70B,4,"Das Personal war sehr freundlich, aber das Ambiente überhaupt nicht angenehm.",,2024-01-18T08:51:22.755188Z
100.0,29430350,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:51:43.896657Z,random,06068faa-b71f-4729-886b-8858c3068042,"[{""end"":10,""text"":""Preise"",""start"":4,""labels"":[""PRICE-NEUTRAL""]}]",,20.151,Llama70B,4,Die Preise waren für die Qualität des Essens aber in Ordnung.,,2024-01-18T08:51:43.896684Z
100.0,29430370,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:52:12.203650Z,random,b00ab57d-9f43-4cf9-a1ff-d95db77a5f8e,"[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]},{""end"":50,""text"":""Atmosphäre"",""start"":40,""labels"":[""AMBIENCE-POSITIVE""]}]",,27.417,Llama70B,4,Die Service war sehr freundlich und die Atmosphäre angenehm.,,2024-01-18T08:52:12.203663Z
100.0,29390317,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-17T13:44:25.155799Z,random,5564c584-4eb6-4d74-aa1c-f0b0cd99752e,"[{""end"":9,""text"":""Pizza"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]",,8.443,Llama70B,4,Die Pizza ist eh gut aber nichts Besonderes.,,2024-01-17T13:44:25.155823Z
100.0,29430377,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:52:23.814895Z,random,28157d4d-de99-4f3a-867c-c9e46b81fb09,,"[{""end"":35,""text"":""zufrieden und würden"",""start"":15,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",10.574,Llama70B,4,Wir waren sehr zufrieden und würden wiederkommen.,,2024-01-18T08:52:23.814912Z
100.0,29430389,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:52:36.812819Z,random,a5ecf1b4-8684-406b-bd69-743b87e294b0,"[{""end"":10,""text"":""Burger"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]",,12.047,Llama70B,4,"Ein Burger für 19,50 € ist schon ein bisschen viel.",,2024-01-18T08:52:36.812839Z
100.0,29430417,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:53:12.366179Z,random,6f178763-cf6a-49cc-ad58-f75262287aa2,"[{""end"":17,""text"":""Ambiente"",""start"":9,""labels"":[""AMBIENCE-NEUTRAL""]}]",,34.614,Llama70B,4,Auch das Ambiente ist nicht schlecht.,,2024-01-18T08:53:12.366197Z
100.0,29430423,nils-constantin.hellwig@stud.uni-regensburg.de,An aspect is addressed in the text without an explicit mention by the author,2024-01-18T08:53:20.531494Z,random,2dca8506-b836-499c-bc98-40b9a5ee2850,,,7.111,Llama70B,4,"Aber das Preis Niveau, das ist schon etwas anderes.",,2024-01-18T08:53:20.531511Z
100.0,29430429,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:53:32.739539Z,random,3746b619-3339-4227-9e27-0fa15bfda041,"[{""end"":19,""text"":""Pizza"",""start"":14,""labels"":[""FOOD-NEGATIVE""]},{""end"":38,""text"":""Preis\/Leistung"",""start"":24,""labels"":[""PRICE-NEGATIVE""]}]",,11.322,Llama70B,4,Wir waren mit Pizza und Preis/Leistung nicht wirklich zufrieden.,,2024-01-18T08:53:32.739556Z
100.0,29430438,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:53:40.887183Z,random,2b10f584-a452-408f-b129-32458382f6c8,"[{""end"":12,""text"":""Preis"",""start"":7,""labels"":[""PRICE-NEGATIVE""]}]",,6.773,Llama70B,4,Dieser Preis ist aber wirklich überhöht.,,2024-01-18T08:53:40.887201Z
100.0,29430444,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:53:49.440859Z,random,e69bdc07-8312-48ee-a8be-0d2885b13847,,"[{""end"":35,""text"":""enttäuscht und werden"",""start"":14,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",7.586,Llama70B,4,Wir sind sehr enttäuscht und werden nicht wieder kommen.,,2024-01-18T08:53:49.440879Z
100.0,29430454,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:54:02.499321Z,random,9a8dcb42-1a63-47aa-acfc-d8ab66de510d,"[{""end"":12,""text"":""Terrasse"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":39,""text"":""Kaffee"",""start"":33,""labels"":[""FOOD-POSITIVE""]}]",,12.189,Llama70B,4,"Die Terrasse war sehr schön, der Kaffee auch.",,2024-01-18T08:54:02.499338Z
100.0,29430475,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:54:27.820858Z,random,9357705a-03e2-4ae8-8a81-1239e19d67a5,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]",,24.433,Llama70B,4,"Das Essen war nicht schlecht, aber auch nicht besonders gut.",,2024-01-18T08:54:27.820875Z
100.0,29430538,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:55:46.584383Z,random,1ccbf6d9-b96f-4e16-967f-5451f47a84f7,"[{""end"":15,""text"":""Mitarbeiter"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]",,77.789,Llama70B,4,Die Mitarbeiter sind sehr freundlich und hilfsbereit.,,2024-01-18T08:55:46.584399Z
100.0,29430548,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:55:55.182382Z,random,cc6c9c03-7c29-4592-b938-32060fa8e26d,"[{""end"":14,""text"":""Atmosphäre"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]",,7.435,Llama70B,4,Die Atmosphäre ist sehr entspannt und gemütlich.,,2024-01-18T08:55:55.182399Z
100.0,29430555,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:55:59.826109Z,random,4d6e9538-1597-4f7a-9706-1e3424e0627c,"[{""end"":11,""text"":""Speisen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]",,3.702,Llama70B,4,Die Speisen waren gut.,,2024-01-18T08:55:59.826129Z
100.0,29430565,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:56:16.032705Z,random,7aa512d2-ddad-45d6-9d56-6a8df284c54c,"[{""end"":11,""text"":""Kellner"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]","[{""end"":54,""text"":""Essen kam schnell"",""start"":37,""labels"":[""SERVICE-POSITIVE-no-phrase""]}]",15.355,Llama70B,4,"Der Kellner war sehr freundlich, das Essen kam schnell.",,2024-01-18T08:56:16.032723Z
100.0,29430605,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:56:58.296420Z,random,4d3b7a19-0f59-475f-9f5b-00c39bbe954a,"[{""end"":78,""text"":""Mitarbeitern"",""start"":66,""labels"":[""SERVICE-NEGATIVE""]}]",,41.265,Llama70B,4,Wir waren mit 4 Leuten da und hatten keine gute Erfahrung mit den Mitarbeitern.,,2024-01-18T08:56:58.296438Z
100.0,29430620,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:57:15.353831Z,random,b5e660c9-5d65-4bd8-a4a8-363a730859ca,"[{""end"":17,""text"":""Essen"",""start"":12,""labels"":[""FOOD-POSITIVE""]},{""end"":41,""text"":""Atmosphäre"",""start"":31,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":82,""text"":""Service"",""start"":75,""labels"":[""SERVICE-NEGATIVE""]},{""end"":97,""text"":""Preise"",""start"":91,""labels"":[""PRICE-NEGATIVE""]}]",,16.044,Llama70B,4,"Ein schönes Essen in der guten Atmosphäre, aber auch ein schlechter Rundum Service und die Preise sind nicht gerade billig.",,2024-01-18T08:57:15.353848Z
100.0,29430623,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:57:21.632760Z,random,1e341211-fd2f-45c6-b1c9-ab8445077cd4,"[{""end"":17,""text"":""Servicekräfte"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]",,5.306,Llama70B,4,Die Servicekräfte waren sehr freundlich und bemüht.,,2024-01-18T08:57:21.632777Z
100.0,29430627,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:57:27.185883Z,random,5777e9b6-8bc3-4201-92dc-ea5fbf1b6881,,"[{""end"":12,""text"":""Die Qualität"",""start"":0,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",4.691,Llama70B,4,Die Qualität ist gut.,,2024-01-18T08:57:27.185898Z
100.0,29430633,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:57:34.007199Z,random,22eb1d8f-db6b-40fa-8af8-812f0abda047,"[{""end"":10,""text"":""Burger"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]",,5.836,Llama70B,4,Ein Burger wie er sein sollte!,,2024-01-18T08:57:34.007217Z
100.0,29430639,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:57:38.473251Z,random,4d74d0d4-eaf5-42fb-8f1e-06a21d16ae1c,,,3.448,Llama70B,4,Hab mir ein Gebäck genommen.,,2024-01-18T08:57:38.473276Z
100.0,29430665,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:58:04.635323Z,random,70a6bb31-dc4a-4ef2-b0cb-1bcdbd6327d5,,"[{""end"":30,""text"":""war leider nicht mehr"",""start"":9,""labels"":[""FOOD-NEGATIVE-no-phrase""]}]",25.232,Llama70B,4,Ein Wein war leider nicht mehr vorhanden.,,2024-01-18T08:58:04.635341Z
100.0,29430669,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:58:10.279558Z,random,6447cc0a-a8f1-4fe7-9972-0597475699d2,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-POSITIVE""]}]",,4.7,Llama70B,4,Das Essen war wirklich lecker.,,2024-01-18T08:58:10.279577Z
100.0,29430680,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:58:22.087313Z,random,67b599b8-847b-4dac-814d-9bd2819e7785,,"[{""end"":23,""text"":""kommen gerne wieder"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",10.788,Llama70B,4,"Wir kommen gerne wieder, aber nur wenn wir einen guten Angebot bekommen.",,2024-01-18T08:58:22.087338Z
100.0,29430687,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:58:28.662945Z,random,0e447dea-c23c-4771-9959-17854cc8d178,"[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]",,5.497,Llama70B,4,"Ein Ambiente, das einem einschläfert.",,2024-01-18T08:58:28.662962Z
100.0,29430695,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:58:40.930528Z,random,f8c9791f-83b0-45b0-9284-aaeaa282527b,,,11.384,Llama70B,4,"Wenn ich mir aber am Mittagessen ein Essen bestelle, dann möchte ich auch nicht sofort wieder essen gehen.",,2024-01-18T08:58:40.930547Z
100.0,29430706,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:59:00.624725Z,random,913a58e8-b54b-41a9-813a-42a86effe684,"[{""end"":53,""text"":""LOC"",""start"":50,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]",,18.75,Llama70B,4,Wir waren sehr enttäuscht über die so hochgelobte LOC.,,2024-01-18T08:59:00.624743Z
100.0,29430716,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T08:59:16.633382Z,random,0027805f-4282-4d09-94dd-e4e57e0abef3,"[{""end"":9,""text"":""Essen"",""start"":4,""labels"":[""FOOD-NEUTRAL""]}]",,15.037,Llama70B,4,"Das Essen war schön, aber nichts Besonderes.",,2024-01-18T08:59:16.633401Z
100.0,29430787,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:00:44.970418Z,random,fd913d3d-90ba-4560-a9e8-885d4c7a3e34,,"[{""end"":85,""text"":""unterschiedlich und in diesem Fall"",""start"":51,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",87.372,Llama70B,4,"Die Lokale, die wir besucht haben, waren alle sehr unterschiedlich und in diesem Fall war es einfach nur schade.",,2024-01-18T09:00:44.970434Z
100.0,29430799,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:00:58.550174Z,random,cb42b658-b2e3-4721-8819-279b9bc26c6b,"[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":45,""text"":""Bedienung"",""start"":36,""labels"":[""SERVICE-CONFLICT""]}]",,12.605,Llama70B,4,"Das Ambiente ist sehr schön und die Bedienung war freundlich, aber langsam.",,2024-01-18T09:00:58.550194Z
100.0,29430817,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:01:14.905028Z,random,a6d084ae-5995-4708-a70f-7c7bbfcb56fe,"[{""end"":49,""text"":""Bedienung"",""start"":40,""labels"":[""SERVICE-POSITIVE""]}]","[{""end"":31,""text"":""haben uns sehr wohl gefühlt"",""start"":4,""labels"":[""AMBIENCE-POSITIVE-no-phrase""]}]",15.461,Llama70B,4,Wir haben uns sehr wohl gefühlt und die Bedienung war super.,,2024-01-18T09:01:14.905046Z
100.0,29430823,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:01:21.693282Z,random,8fda0e3c-457f-434a-b808-7de559a26d94,"[{""end"":11,""text"":""Service"",""start"":4,""labels"":[""SERVICE-POSITIVE""]}]",,5.826,Llama70B,4,Der Service war sehr freundlich und professionell.,,2024-01-18T09:01:21.693303Z
100.0,29430860,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:01:59.574582Z,random,d595b6bf-0d3f-41a4-8dac-fe3066f2ea38,"[{""end"":18,""text"":""Atmosphäre"",""start"":8,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":29,""text"":""Essen"",""start"":24,""labels"":[""FOOD-POSITIVE""]},{""end"":45,""text"":""Service"",""start"":38,""labels"":[""SERVICE-POSITIVE""]}]",,36.96,Llama70B,4,"Für die Atmosphäre, das Essen und den Service muss man sich aber auch nicht zuviel zahlen.",,2024-01-18T09:01:59.574597Z
100.0,29430868,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:02:05.542818Z,random,87f976f6-cf7e-434a-9d1b-d2ded0264c54,,"[{""end"":10,""text"":""kommen"",""start"":4,""labels"":[""GENERAL-IMPRESSION-POSITIVE-no-phrase""]}]",5.103,Llama70B,4,Wir kommen wieder.,,2024-01-18T09:02:05.542834Z
100.0,29430873,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:02:12.111723Z,random,c901e395-254e-4ccf-b2e4-af5aaa5984d9,"[{""end"":5,""text"":""Preis"",""start"":0,""labels"":[""PRICE-NEUTRAL""]}]",,5.675,Llama70B,4,Preis ist ok.,,2024-01-18T09:02:12.111743Z
100.0,29430885,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:02:25.173112Z,random,fc095707-1488-4148-8873-7cde1b6a0ffc,"[{""end"":17,""text"":""Atmosphäre"",""start"":7,""labels"":[""AMBIENCE-NEGATIVE""]},{""end"":40,""text"":""Personal"",""start"":32,""labels"":[""SERVICE-POSITIVE""]}]",,12.161,Llama70B,4,"Ruhige Atmosphäre, freundliches Personal.",,2024-01-18T09:02:25.173132Z
100.0,29430898,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:02:37.546601Z,random,a8e0f31d-cd9c-4dc4-bb40-4896a3f0ba0e,"[{""end"":78,""text"":""Essen"",""start"":73,""labels"":[""FOOD-POSITIVE""]}]",,11.474,Llama70B,4,Wir waren mit 5 Leuten im Restaurant und hatten für uns alle ein schönes Essen.,,2024-01-18T09:02:37.546617Z
100.0,29430919,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:02:57.263834Z,random,d65741f9-91d6-4923-86cb-8922145b106b,"[{""end"":55,""text"":""RESTAURANT_NAME"",""start"":40,""labels"":[""GENERAL-IMPRESSION-NEGATIVE""]}]",,17.97,Llama70B,4,Wir sind sehr enttäuscht und werden das RESTAURANT_NAME nicht mehr besuchen.,,2024-01-18T09:02:57.263864Z
100.0,29430927,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:03:07.675252Z,random,8186dc0b-74b6-46a6-a1e4-1cdc3c619903,"[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-NEGATIVE""]}]",,9.142,Llama70B,4,Das Ambiente ist eher rustikal und nicht sehr gepflegt.,,2024-01-18T09:03:07.675271Z
100.0,29430936,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:03:14.318245Z,random,f1ec857d-3ad8-46ce-bec8-06fe71b21df5,"[{""end"":17,""text"":""Ambiente"",""start"":9,""labels"":[""AMBIENCE-POSITIVE""]}]",,5.768,Llama70B,4,Auch das Ambiente ist sehr schön.,,2024-01-18T09:03:14.318262Z
100.0,29430967,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:03:47.849765Z,random,75befc12-d69d-4293-9e8e-48d760d613e6,"[{""end"":108,""text"":""Essen"",""start"":103,""labels"":[""FOOD-POSITIVE""]},{""end"":60,""text"":""Lounge"",""start"":54,""labels"":[""AMBIENCE-POSITIVE""]},{""end"":90,""text"":""Sitzplätze"",""start"":80,""labels"":[""AMBIENCE-POSITIVE""]}]",,32.609,Llama70B,4,"Nach einem langen Tag im LOC, war die Stimmung in der Lounge sehr angenehm, die Sitzplätze gut und das Essen schmeckte.",,2024-01-18T09:03:47.849784Z
100.0,29430973,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:03:54.188830Z,random,5cf5e2b7-dd20-4351-b96c-273ff3695062,"[{""end"":15,""text"":""Preise"",""start"":9,""labels"":[""PRICE-POSITIVE""]}]",,5.488,Llama70B,4,Auch die Preise sind sehr hoch.,,2024-01-18T09:03:54.188851Z
100.0,29430985,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:04:07.570226Z,random,d9f1e823-28e6-4e2c-a4d4-f026cf2c41bc,"[{""end"":12,""text"":""Ambiente"",""start"":4,""labels"":[""AMBIENCE-POSITIVE""]}]",,12.419,Llama70B,4,Das Ambiente ist sehr gemütlich.,,2024-01-18T09:04:07.570244Z
100.0,29430994,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:04:15.999083Z,random,bad4033d-6462-4644-b303-09e0b3b9ef77,"[{""end"":26,""text"":""Essen"",""start"":21,""labels"":[""PRICE-NEGATIVE""]}]",,7.569,Llama70B,4,"Schade nur, dass das Essen so teuer ist.",,2024-01-18T09:04:15.999106Z
100.0,29431031,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:05:04.480675Z,random,8e1f6476-3d65-440a-bf64-0a8f45007c96,,"[{""end"":32,""text"":""Abend, der mir 50€"",""start"":14,""labels"":[""GENERAL-IMPRESSION-NEGATIVE-no-phrase""]}]",56.127,Llama70B,4,"Ein unschöner Abend, der mir 50€ gekostet hat.",,2024-01-18T09:05:15.596149Z
100.0,29431046,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:05:29.458783Z,random,781c0e97-b535-43dc-94c4-44d868faa182,"[{""end"":26,""text"":""Atmosphäre"",""start"":16,""labels"":[""AMBIENCE-POSITIVE""]}]",,10.198,Llama70B,4,Eine gemütliche Atmosphäre ist auch nicht vorhanden.,,2024-01-18T09:05:29.458803Z
100.0,29431053,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:05:35.595230Z,random,f31d0593-7db9-4ea0-9027-6961cca8842e,"[{""end"":9,""text"":""Preis"",""start"":4,""labels"":[""PRICE-NEUTRAL""]}]",,5.153,Llama70B,4,Der Preis ist auch in Ordnung.,,2024-01-18T09:05:35.595248Z
100.0,29431069,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:05:53.799436Z,random,35dcc556-34fb-4d76-a030-445396cba765,"[{""end"":29,""text"":""Preis-Leistungsverhältnis"",""start"":4,""labels"":[""PRICE-NEGATIVE""]}]",,17.247,Llama70B,4,Das Preis-Leistungsverhältnis ist nicht wirklich gut.,,2024-01-18T09:05:53.799456Z
100.0,29431075,nils-constantin.hellwig@stud.uni-regensburg.de,,2024-01-18T09:06:00.857724Z,random,85b0ca19-dad3-491f-9794-135e2fe1f944,"[{""end"":29,""text"":""Preis-Leistungsverhältnis"",""start"":4,""labels"":[""PRICE-POSITIVE""]}]",,6.107,Llama70B,4,Das Preis-Leistungsverhältnis ist gut.,,2024-01-18T09:06:00.857743Z
